province,cell_id,lat,lon,date,temperature,humidity,rain,wind_speed,fire,hotspots,fire_prob_true
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-10,35.0,61.1,0.0,9.9,0,0,0.085
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-11,38.7,46.7,0.0,15.4,0,0,0.312
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-12,35.9,54.5,0.0,12.5,1,5,0.136
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-13,34.9,48.5,0.0,13.5,0,0,0.163
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-14,36.3,48.6,0.0,13.5,0,0,0.192
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-15,36.8,59.6,0.0,12.9,0,0,0.127
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-16,34.7,62.7,0.0,11.7,0,0,0.086
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-17,36.1,57.7,0.0,10.8,0,0,0.111
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-18,36.8,50.2,0.0,18.8,0,0,0.272
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-19,34.8,49.1,0.0,13.5,1,2,0.157
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-20,38.4,42.4,0.0,11.7,1,1,0.28
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-21,34.7,55.5,0.0,15.2,0,0,0.135
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-22,37.6,43.4,0.0,15.5,0,0,0.314
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-23,36.8,51.2,0.0,13.8,0,0,0.187
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-24,40.4,52.7,0.0,11.7,0,0,0.236
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-25,36.6,48.7,0.0,15.6,1,6,0.228
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-26,34.4,54.8,0.0,12.0,0,0,0.11
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-27,34.5,52.9,0.0,11.8,0,0,0.118
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-28,35.9,56.7,0.0,11.4,0,0,0.117
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-29,32.6,57.0,0.0,11.4,0,0,0.083
เชียงใหม่,เชี-12,19.3682,99.1504,2023-04-30,34.3,52.5,0.0,15.0,0,0,0.143
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-01,37.2,46.8,0.0,12.4,1,6,0.213
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-02,39.4,61.8,0.0,18.3,0,0,0.226
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-03,36.0,51.7,0.0,14.0,0,0,0.169
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-04,34.5,51.8,0.0,13.7,0,0,0.138
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-05,37.6,60.0,0.0,13.9,1,5,0.146
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-06,37.9,53.2,0.0,12.2,0,0,0.177
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-07,35.2,61.0,0.0,15.0,0,0,0.115
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-08,36.8,55.2,0.0,11.6,0,0,0.138
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-09,37.7,55.9,0.0,12.3,0,0,0.156
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-10,36.2,58.5,0.0,14.9,0,0,0.14
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-11,34.6,57.3,0.0,15.9,0,0,0.13
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-12,34.8,52.5,0.0,17.2,0,0,0.175
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-13,33.6,56.4,0.0,12.2,0,0,0.097
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-14,34.2,47.6,0.0,14.1,1,5,0.161
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-15,36.3,60.3,0.0,9.3,0,0,0.095
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-16,34.9,54.5,0.0,16.1,0,0,0.152
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-17,32.9,53.9,0.0,12.5,0,0,0.1
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-18,35.6,61.3,0.0,14.2,0,0,0.113
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-19,36.7,57.4,0.0,14.1,0,0,0.147
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-20,34.7,65.0,0.0,13.7,0,0,0.089
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-21,34.7,48.9,0.0,11.4,0,0,0.136
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-22,37.0,56.2,0.0,11.1,0,0,0.132
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-23,36.5,55.7,0.0,14.4,0,0,0.157
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-24,35.4,63.6,0.0,11.5,0,0,0.088
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-25,36.7,59.9,0.0,11.1,0,0,0.111
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-26,36.2,67.7,0.0,12.2,0,0,0.087
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-27,34.2,70.0,0.0,12.1,0,0,0.069
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-28,34.8,64.6,0.0,11.5,0,0,0.081
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-29,34.4,63.3,0.0,11.9,0,0,0.083
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-30,37.0,53.0,0.0,12.7,0,0,0.166
เชียงใหม่,เชี-12,19.3682,99.1504,2023-05-31,34.6,65.1,0.0,10.1,0,0,0.074
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-01,34.4,73.2,0.0,9.7,0,0,0.059
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-02,36.6,67.6,0.0,13.1,0,0,0.095
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-03,34.0,60.8,0.0,12.8,0,0,0.09
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-04,33.1,63.0,0.0,11.2,0,0,0.073
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-05,30.3,75.9,0.0,10.7,0,0,0.049
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-06,32.8,59.6,0.0,13.4,0,0,0.086
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-07,33.6,66.2,0.0,9.3,0,0,0.065
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-08,34.7,61.0,0.0,9.4,0,0,0.081
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-09,33.1,63.5,0.0,10.0,0,0,0.068
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-10,31.7,69.3,0.0,6.6,0,0,0.051
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-11,33.5,69.1,0.0,15.4,0,0,0.077
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-12,30.1,66.7,0.0,8.8,0,0,0.052
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-13,34.6,70.2,0.0,13.4,1,7,0.074
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-14,34.7,69.7,0.0,11.8,0,0,0.071
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-15,29.8,74.1,0.0,11.9,0,0,0.05
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-16,31.1,70.6,0.0,14.4,0,0,0.06
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-17,32.8,75.9,0.0,12.0,0,0,0.056
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-18,34.8,62.2,0.0,10.9,0,0,0.084
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-19,32.0,70.6,0.0,13.9,0,0,0.062
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-20,32.5,67.8,0.0,6.6,0,0,0.054
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-21,32.2,71.9,0.0,13.3,0,0,0.06
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-22,29.4,78.3,0.0,10.9,0,0,0.047
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-23,31.1,65.1,0.0,10.5,0,0,0.059
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-24,30.3,72.6,0.0,10.1,0,0,0.05
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-25,31.7,69.0,0.0,11.2,0,0,0.058
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-26,30.2,79.2,0.0,9.5,0,0,0.046
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-27,31.2,80.7,0.0,8.5,0,0,0.046
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-28,31.0,67.5,0.0,10.5,0,0,0.056
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-29,31.0,76.6,0.0,11.7,0,0,0.051
เชียงใหม่,เชี-12,19.3682,99.1504,2023-06-30,32.4,89.4,0.0,9.9,0,0,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-01,31.3,75.0,0.0,11.1,0,0,0.052
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-02,30.2,75.0,0.0,11.5,0,0,0.05
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-03,31.2,76.7,0.0,11.3,0,0,0.05
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-04,29.6,80.8,0.0,11.0,0,0,0.046
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-05,28.6,84.3,0.0,11.1,0,0,0.044
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-06,31.8,83.0,0.0,10.3,0,0,0.047
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-07,29.0,72.6,0.0,5.4,1,1,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-08,28.4,84.3,0.0,8.2,0,0,0.043
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-09,32.1,75.5,0.0,9.0,0,0,0.051
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-10,31.0,76.1,0.0,11.1,0,0,0.05
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-11,29.3,77.3,0.0,8.5,0,0,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-12,30.8,81.4,0.0,11.3,0,0,0.047
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-13,28.7,77.2,0.0,12.1,0,0,0.047
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-14,30.0,85.8,0.0,13.6,0,0,0.046
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-15,29.2,79.1,0.0,10.4,0,0,0.046
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-16,28.5,84.9,0.0,7.7,0,0,0.043
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-17,29.3,83.2,0.0,9.8,0,0,0.044
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-18,27.1,77.4,0.0,10.6,0,0,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-19,27.9,77.7,0.0,5.9,0,0,0.043
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-20,25.5,87.7,0.0,11.2,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-21,28.0,75.8,0.0,7.7,0,0,0.044
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-22,28.8,83.1,0.0,9.1,0,0,0.044
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-23,26.1,82.4,0.0,6.6,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-24,28.8,80.9,0.0,10.7,0,0,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-25,24.8,88.3,0.0,4.8,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-26,27.1,91.4,0.0,8.3,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-27,27.7,87.3,0.0,7.4,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-28,27.7,78.1,0.0,9.9,0,0,0.044
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-29,28.0,85.2,0.0,7.4,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-30,25.1,91.8,0.0,10.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-07-31,27.7,84.1,0.0,7.5,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-01,28.4,85.0,0.0,9.3,0,0,0.043
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-02,26.6,84.4,0.0,9.4,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-03,26.8,92.8,0.0,8.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-04,24.9,84.0,0.0,9.0,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-05,28.3,84.5,0.0,4.6,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-06,25.0,84.2,0.0,6.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-07,28.4,91.0,0.0,6.7,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-08,30.0,80.8,0.0,9.0,0,0,0.045
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-09,25.9,85.8,0.0,9.9,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-10,25.4,88.6,0.0,8.1,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-11,26.2,90.4,0.0,6.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-12,27.8,86.8,0.0,7.5,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-13,24.9,91.3,0.0,8.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-14,23.0,83.5,0.0,7.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-15,27.8,92.8,0.0,6.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-16,26.1,92.7,0.0,4.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-17,25.6,92.0,0.0,5.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-18,25.9,79.1,0.0,4.8,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-19,24.6,93.1,0.0,7.4,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-20,25.4,89.0,0.0,5.8,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-21,26.0,88.9,0.0,8.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-22,26.3,92.0,0.0,2.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-23,25.5,98.9,0.0,5.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-24,21.8,100.0,0.0,6.5,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-25,24.9,99.9,0.0,7.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-26,25.3,93.0,0.0,6.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-27,25.4,100.0,0.0,8.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-28,24.5,100.0,0.0,9.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-29,28.0,92.4,0.0,7.6,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-30,24.3,85.9,0.0,6.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-08-31,25.6,90.0,0.0,7.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-01,24.2,84.7,0.0,6.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-02,25.6,92.3,0.0,8.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-03,22.6,97.6,0.0,6.4,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-04,27.0,85.3,0.0,6.1,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-05,25.2,99.9,0.0,7.4,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-06,23.8,97.5,0.0,5.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-07,24.0,87.5,0.0,9.4,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-08,23.4,98.3,0.0,3.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-09,24.0,88.0,0.0,4.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-10,24.4,100.0,0.0,8.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-11,23.6,91.0,0.0,9.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-12,25.5,91.3,0.0,10.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-13,27.7,92.1,0.0,5.1,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-14,24.0,98.0,0.0,6.0,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-15,20.9,97.9,0.0,6.8,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-16,23.7,89.9,0.0,7.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-17,24.1,98.0,0.0,8.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-18,25.3,93.7,0.0,7.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-19,23.1,95.5,0.0,11.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-20,23.1,100.0,0.0,8.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-21,23.0,96.6,0.0,8.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-22,22.2,97.7,0.0,4.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-23,21.4,100.0,0.0,7.9,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-24,24.2,100.0,0.0,8.4,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-25,21.9,100.0,0.0,7.9,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-26,23.6,86.6,0.0,2.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-27,25.0,95.8,0.0,4.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-28,22.6,97.3,0.0,4.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-29,25.7,90.8,0.0,5.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-09-30,22.9,92.6,0.0,5.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-01,21.7,100.0,0.0,12.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-02,23.4,99.3,0.0,5.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-03,24.5,95.0,0.0,6.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-04,25.2,98.9,0.0,7.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-05,24.6,100.0,0.0,6.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-06,26.7,98.6,0.0,10.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-07,24.3,100.0,0.0,7.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-08,23.3,100.0,0.0,5.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-09,24.0,100.0,2.1,5.5,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-10,22.1,98.4,0.0,8.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-11,25.4,100.0,0.0,8.8,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-12,22.0,100.0,0.0,7.4,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-13,22.6,100.0,0.0,5.2,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-14,24.0,91.4,0.0,5.1,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-15,22.8,99.4,0.0,7.4,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-16,24.8,96.6,3.3,9.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-17,24.7,100.0,11.9,7.8,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-18,25.4,94.7,0.0,5.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-19,25.2,97.0,0.0,6.0,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-20,24.7,99.8,20.8,2.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-21,24.3,93.8,0.0,8.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-22,25.5,97.6,0.0,4.0,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-23,24.5,97.8,0.0,8.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-24,26.6,83.8,4.8,6.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-25,25.9,94.6,0.0,10.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-26,24.2,89.2,0.0,8.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-27,26.4,100.0,2.0,7.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-28,26.9,91.1,0.0,6.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-29,27.9,90.9,9.8,5.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-30,26.5,98.1,4.0,6.7,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-10-31,23.2,84.6,0.0,6.4,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-01,23.5,90.4,8.7,3.7,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-02,23.4,100.0,0.0,9.2,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-03,26.5,93.2,0.0,6.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-04,28.9,84.0,0.0,6.1,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-05,25.7,89.9,0.0,3.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-06,25.3,87.2,0.0,6.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-07,26.0,89.8,0.0,8.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-08,26.2,91.0,0.0,5.4,1,4,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-09,27.3,100.0,0.0,4.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-10,24.6,88.3,0.0,6.5,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-11,26.2,85.3,3.3,7.2,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-12,26.8,90.1,23.6,9.1,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-13,26.1,92.1,0.0,9.6,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-14,23.4,92.2,0.0,7.0,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-15,23.0,93.7,5.3,4.5,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-16,23.8,100.0,0.0,6.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-17,27.6,84.3,0.0,9.3,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-18,28.4,88.0,0.9,5.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-19,24.5,99.0,5.2,8.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-20,27.5,98.0,11.6,12.1,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-21,23.3,94.2,0.0,9.3,1,8,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-22,25.5,81.4,15.8,8.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-23,27.0,92.9,0.0,10.2,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-24,27.8,92.3,15.5,8.4,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-25,25.7,91.4,2.1,6.9,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-26,26.6,86.5,22.5,8.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-27,26.7,84.7,18.4,5.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-28,24.9,94.1,0.0,5.2,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-29,28.6,88.3,13.0,7.6,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-11-30,27.4,92.5,0.0,6.5,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-01,26.0,86.5,0.0,6.5,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-02,27.2,88.9,1.5,5.9,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-03,29.1,79.6,0.0,7.5,0,0,0.042
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-04,26.3,94.5,8.3,6.7,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-05,25.9,95.8,28.6,8.3,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-06,26.1,86.3,5.3,6.9,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-07,31.4,72.9,4.0,6.9,0,0,0.043
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-08,29.3,89.4,23.4,8.0,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-09,26.6,95.5,8.2,5.2,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-10,28.3,81.8,27.5,6.8,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-11,28.6,81.2,0.0,11.1,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-12,28.4,81.1,7.4,10.0,0,0,0.041
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-13,27.6,81.7,16.6,8.7,0,0,0.04
เชียงใหม่,เชี-12,19.3682,99.1504,2023-12-14,26.5,89.3,22.9,5.8,0,0,0.04
